,V1,V2,V3,V4,url,V5
1789,1840,"Majorica Love Knot Simulated Pearl Lariat Necklace, 16","Majorica Love Knot Simulated Pearl Lariat Necklace, 16-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001840.jpg, Love
1790,938,Max Mara Large Reversible Leather & Cashmere Tote,Max Mara Large Reversible Leather & Cashmere Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000938.jpg, Max Mara
1791,24,kate spade new york Jackson Street Hayley Leather Satchel,kate spade new york Jackson Street Hayley Leather Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000024.jpg, kate spade new york
1792,1924,Matouk Classic Chain Fingertip Towel,Beautiful embroidery on Matouk's most popular Milagro cotton zero-twist towels.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001924.jpg, On
1793,62,"Corinne Mccormack Cyd Readers, 50mm",Corinne Mccormack's versatile readers make a sophisticated statement with their classic silhouette.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000062.jpg, A|X Armani Exchange
1794,2887,Vineyard Vines Beach Chair Wide Tie,"When sand and sun call but it's not yet the weekend, bring your beach chair to the office in spirit with this playful printed silk tie from Vineyard Vines.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002887.jpg, Office
1795,2374,Hartmann Metropolitan Garment Sleeve,Hartmann Metropolitan Garment Sleeve-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002374.jpg, Hartmann
1796,2448,Ag Matchbox Slim Fit Jeans,"The designer focuses on maximum comfort with these ultra-soft jeans, furnished with a slim fit to match your modern approach.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002448.jpg, AG
1797,248,Kooba Monteverde Leather Satchel,Kooba Monteverde Leather Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000248.jpg, Kooba
1798,755,Dkny Mercer Hand Towel,Dkny Mercer Hand Towel-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000755.jpg, DKNY
1799,778,Bloomingdale's The Heart Of New York Tote - 100% Exclusive,Bloomingdale's The Heart Of New York Tote - 100% Exclusive-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000778.jpg, Bloomingdale's
1800,1604,kate spade new york Girls' So Cool Cold-Shoulder Tee & Shimmer Skirt Set - Little Kid,kate spade new york Girls' So Cool Cold-Shoulder Tee & Shimmer Skirt Set - Little Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001604.jpg, kate spade new york
1801,659,"MCM Designer Handbags, Cognac Visetos Medium Reversible Liz Shopper","Reversible Liz Shopper crafted in iconic Visetos PVC coated canvas with leather trim, is a standout style for those who demand elegance while on-the-go. Featuring open compartment with drawstring closure and key ring holder detail, double leather handles, leather band down front with logo plaque detail, leather bridge clip, optic print lining, detachable and reversible zip close pouch with single strap, leather trim and gold tone hardware. Signature dust bag included.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000659.jpg, MCM
1802,875,Tumi Voyageur Siam Crossbody,Tumi Voyageur Siam Crossbody-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000875.jpg, Tumi
1803,145,"Burberry Girls' Rhonda Check Skirt Dress - Little Kid, Big Kid","Burberry Girls' Rhonda Check Skirt Dress - Little Kid, Big Kid-Kids",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000145.jpg, Burberry
1804,503,Maje Fringe Leather Crossbody,Maje Fringe Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000503.jpg, maje
1805,1407,Splendid Boys' Hooded Raglan Tee - Little Kid,Splendid Boys' Hooded Raglan Tee - Little Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001407.jpg, Splendid
1806,1318,Furla Babylon Extra Large Bi-Fold Embossed Leather Wallet,Furla Babylon Extra Large Bi-Fold Embossed Leather Wallet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001318.jpg, Furla
1807,2767,Victorinox Swiss Army Etherius Large Spinner,Victorinox Swiss Army Etherius Large Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002767.jpg, hOme
1808,40,"Samsonite Neopulse 28"" Spinner, Size: OSFA, Metallic Black","The Neopulse 28"" Spinner from Samsonite offers the perfect combination of lightness and strength, thanks to its innovative, self-reinforcing design. Built like a safe, it travels like the wind, in a way that your shoulders will praise you for. Four multi-directional dual spinner wheels for effortless mobility Rolls upright so there is no weight on your arm or shoulder The ribbed-shell finish reduces the visibility of scratches caused by challenging trips Functional, fully-lined interior features elastic cross-straps and divider panel to keep clothing neatly pressed in transit Integrated 3-digit TSA lock for additional peace of mind Made of 100% Bayer Makrolon Polycarbonate,a high-tech material designed for reliability and high-impact resistance Weight: 6.8 lbs. 100% polycarbonate. Size: OSFA. Color: Metallic Black. Gender: Unisex. Age Group: Adult.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000040.jpg, A|X Armani Exchange
1809,638,"Tory Burch Designer Handbags, Shell Pink Fleming Leather Satchel Bag w/Shoulder Strap","Fleming Leather Satchel Bag w/Shoulder Strap crafted in smooth leather with diamond quilt detail, pulls your everyday look together with plenty of options; go hands free or carry by the handle for a feminine feel. Featuring flap top magnetic snap closure with quilted logo, single top handle, outer zip pocket under flap, interior zip pocket, detachable woven chain and leather shoulder strap, detachable tassel, and gold tone hardware detail. Signature dust bag included.","['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000000638.jpg, Tory Burch
1810,1223,See by Chloe Hana Small Leather & Suede Crossbody,See by Chloe Hana Small Leather & Suede Crossbody-Handbags,"['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000001223.jpg, Chloe
1811,2229,"Bulova Marine Start Watch, 32mm","Bulova Marine Start Watch, 32mm-Jewelry & Accessories",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002229.jpg, Bulova
1812,2591,"Samsonite Aspire XLite 20"" Spinner, Size: OSFA, Volt","The Aspire XLite 20"" Spinner from Samsonite is perfect for helping you win every race to make a connection, thanks to its 4 omni-directional wheels. What's more, you'll never have to bunch things you don't want together, thanks to its many pockets. Four multi-directional Spinner Wheels for easy mobility Rolls upright so there is no weight on your arm or shoulder Fully-featured interior including Wetpak and mesh pockets for increased organization Padded top and side carry-handles to provide comfort when lifting a fully-packed case Expands for added packing capacity Large front-panel pocket for last minute items Convenient, quick-stash zipper pocket for tickets or smaller items. Size: OSFA. Color: Volt. Gender: Unisex. Age Group: Adult.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002591.jpg, A|X Armani Exchange
1813,522,kate spade new york Girls' Gingham Romper - Big Kid,kate spade new york Girls' Gingham Romper - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000522.jpg, kate spade new york
1814,1631,Sprayground Unisex Camo Shark Backpack,Sprayground Unisex Camo Shark Backpack-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001631.jpg, Camo
1815,1594,Argento Vivo Heart Cuff Bracelet,Argento Vivo Heart Cuff Bracelet-Jewelry & Accessories,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000001594.jpg, Argento Vivo
1816,1954,"Children's Converse Chuck Taylor All Star Low Sneaker, Size: 3.5 M, Rust Pink/White/Pure Silver","Just because you're too young to understand the legacy doesn't mean you can't carry on the tradition. The Chuck Taylor All Star Low Sneaker is the perfect style to please both parents and children. Parents love the trendy style, classic lace-up canvas silhouette, rubber sole and toe box, and authentic All-Star heritage while kids appreciate a comfortable, flexible sneaker that's durable enough for play. Lace-up Canvas upper Rubber sole and toe box All-Star branding Flexibility Durability. Size: 3.5 M. Color: Rust Pink/White/Pure Silver. Gender: Unisex. Age Group: Kids.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001954.jpg, Converse
1817,1820,Carolee Pave Teardrop Earrings,Carolee Pave Teardrop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001820.jpg, Carolee
1818,2110,Armani Junior Boys' Stretch Cotton Button-Down - Baby,Armani Junior Boys' Stretch Cotton Button-Down - Baby-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002110.jpg, Armani
1819,845,"Vineyard Vines Boys' Pieced Color-Block Chappy Swim Trunks - Little Kid, Big Kid","Vineyard Vines Boys' Pieced Color-Block Chappy Swim Trunks - Little Kid, Big Kid-Kids",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000845.jpg, BLOCK
1820,359,Michael Michael Kors Small Wristlet,Michael Michael Kors Small Wristlet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000359.jpg, Michael Kors
1821,1206,Polo Ralph Lauren Boys' Performance Oxford Shirt - Big Kid,"Polo Ralph Lauren has updated this classic oxford shirt with a stretch cotton blend that wicks away moisture, so he can comfortably go from class to recess and back.","['Casual', 'Formal']",https://s3.amazonaws.com/kalo-production/products/0004000001206.jpg, A|X Armani Exchange
1822,1765,Ted Baker Isle Palace Gardens Pencil Case,Ted Baker Isle Palace Gardens Pencil Case-Handbags,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001765.jpg, Palace
1823,745,Hudson Girls' Distressed Patch Denim Shorts - Big Kid,Hudson Girls' Distressed Patch Denim Shorts - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000745.jpg, Hudson
1824,1144,Elizabeth and James Satin Backpack,Elizabeth and James Satin Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001144.jpg, Satin
1825,1522,Splendid Girls' Vintage Whisper Top - Little Kid,Splendid Girls' Vintage Whisper Top - Little Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001522.jpg, Splendid
1826,2447,Paige Transcend Normandie Straight Fit Jeans in Birch Medium,"Opt for classic with these fail-safe, versatile straight cut jeans from the always reliable Paige.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002447.jpg, Paige
1827,892,"Hamilton Spirit of Liberty Watch, 42mm","Elegantly laser-engraved across the luxury patina strap of the Hamilton Spirit of Liberty are the profound words, Without liberty, life is a misery. The new h-10 Hamilton movement with a typical 80 hour power reserve, its exclusive decoration and skeletonized rotor add a contemporary sense to the traditional precision of timekeeping.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000892.jpg, A|X Armani Exchange
1828,2177,"Bric's Designer Travel Bags, Bellagio V2.0 30 Black-Tobacco Spinner Trunk","Bellagio V2.0 30 Inch Spinner Trunk crafted in lightweight, high-tech Makrolon Polycarbonate with Tuscan leather inserts and stud detail, has an iconic silhouette that is elegant yet practical for maximum performance. Mix and match with other pieces. Featuring leather top and side handles, rubber coated water resistant zip closure, internal organizing pockets, pull-along handle with three stop positions with press-stud button. Lined interior divided into two compartments; One closes with a zip and comes with a mesh pocket, the second has a large compartment with a zip and garment bag hook that can hold up to three hangers. Four double Hinomoto swivelling wheels allow for easy 360&deg; rotation in all directions while ensuring the utmost quiet and integrated TSA lock for American airport security.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002177.jpg, T.U.K
1829,1480,"Vineyard Vines Boys' Edgartown Polo - Little Kid, Big Kid","Vineyard Vines Boys' Edgartown Polo - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001480.jpg, Vineyard Vines
1830,179,Longchamp Le Foulonne Leather Shoulder Bag - 100% Exclusive,Longchamp Le Foulonne Leather Shoulder Bag - 100% Exclusive-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000179.jpg, Longchamp
1831,753,Caro Home Antalya Tub Mat,Caro Home Antalya Tub Mat-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000753.jpg, Caro Home
1832,726,Robert Lee Morris Soho Geometric Cocktail Ring,Robert Lee Morris Soho Geometric Cocktail Ring-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000726.jpg, Lee
1833,1632,Marco Bicego Jaipur 18K Yellow Gold Loop Earrings,Marco Bicego Jaipur 18K Yellow Gold Loop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001632.jpg, GOLD
1834,1669,"Onzie Girls' Tie-Front Tank - Little Kid, Big Kid","Onzie Girls' Tie-Front Tank - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001669.jpg, Onzie
1835,2577,Uchino Zero Twist Hand Towel,Uchino Zero Twist Hand Towel-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002577.jpg, hOme
1836,2453,Bric's Life Valise Carry On,Bric's Life Valise Carry On-Home,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002453.jpg, Bric's
1837,587,See by Chloe Allen Leather Crossbody,See by Chloe Allen Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000587.jpg, Chloe
1838,1067,Steven Alan Camden Woven Crossbody,Steven Alan Camden Woven Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001067.jpg, Woven
1839,771,Mcm Liz Reversible Large Tote,Two totes are better than one: This reversible Mcm shopper is a stylish essential for every day. A removable zip pouch stows smaller essentials like an iPad mini and can also be carried as a clutch.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000771.jpg, MCM
1840,1691,"Emporio Armani Chronograph Stainless Steel Watch, 43 mm","Emporio Armani Chronograph Stainless Steel Watch, 43 mm-Jewelry & Accessories",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001691.jpg, Emporio Armani
1841,1116,Herschel Supply Co. Polka Dot Pop Quiz Lunch Box,Herschel Supply Co. Polka Dot Pop Quiz Lunch Box-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001116.jpg, Co
1842,2800,Vardama Park Avenue Solid Stain Resistant Dress Shirt - Regular Fit,This handsome regular fit dress shirt from Vardama is crafted from spill and sweat resistant cotton.,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002800.jpg, Solid
1843,470,Burberry House Check Porter Leather Wallet,Iconic check-print cotton and luxe leather make for the perfect pairing on this classic continental wallet from Burberry.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000470.jpg, Burberry
1844,2156,Roberto Coin 18K Yellow Gold Symphony Pois Moi Huggie Hoop Earrings,Roberto Coin 18K Yellow Gold Symphony Pois Moi Huggie Hoop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002156.jpg, GOLD
