,V1,V2,V3,V4,url
1572,2186,"Bric's Designer Travel Bags, Bellagio V2.0 21 Black-Tobacco Carry-On Spinner Trunk","Bellagio V2.0 21 Inch Carry-On Spinner Trunk crafted in lightweight, high-tech Makrolon Polycarbonate with Tuscan leather inserts and stud detail, has an iconic silhouette that is elegant yet practical for maximum performance. Featuring rubber coated water resistant zip closure, internal organizing pockets, pull-along handle with three stop positions with press-stud button. Lined interior divided into two compartments; One closes with a zip and comes with a mesh pocket, the second has a large compartment with a zip and garment bag hook that can hold up to three hangers. Four double Hinomoto swivelling wheels allow for easy 360&deg; rotation in all directions while ensuring the utmost quiet and integrated TSA lock for American airport security.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002186.jpg
1573,2644,Armenta 18K Yellow Gold and Blackened Sterling Silver Old World Midnight Diamond Hoop Earrings,Armenta 18K Yellow Gold and Blackened Sterling Silver Old World Midnight Diamond Hoop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002644.jpg
1574,565,1 Atelier Universal Leather Tote,1 Atelier Universal Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000565.jpg
1575,997,Marc Jacobs Medium Nylon Cosmetic Bag,Marc Jacobs Medium Nylon Cosmetic Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000997.jpg
1576,842,Salvatore Ferragamo Leather Chain Wallet,Salvatore Ferragamo Leather Chain Wallet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000842.jpg
1577,262,"Mini Series Girls' Rainbow-Trimmed Zip-Up Jacket, Little Kid - 100% Exclusive","Mini Series Girls' Rainbow-Trimmed Zip-Up Jacket, Little Kid - 100% Exclusive-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000262.jpg
1578,2198,Tumi Alpha 2 Slim Solutions Brief Pack,Tumi Alpha 2 Slim Solutions Brief Pack-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002198.jpg
1579,351,kate spade new york Jackson Street Cayli Mini Leather Crossbody,kate spade new york Jackson Street Cayli Mini Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000351.jpg
1580,2835,Polo Ralph Lauren Stretch Classic Fit Chino Pants,"Inspired by a vintage military style, these chino pants are crafted from stonewashed cotton twill and designed with a relaxed fit.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002835.jpg
1581,889,Tory Burch Ella Nylon & Leather Mini Tote,Tory Burch Ella Nylon & Leather Mini Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000889.jpg
1582,2892,"Men's J Brand Kane Straight Fit in Keckley Washington, Size: 31 (31), Keckly Washington","A classic five-pocket jean in a versatile neutral tone, the J Brand Kane Straight Fit in Keckley Washington offers a trouser-like look in a soft French Terry blend. French Terry blend 9.75-inch mid rise 34-inch inseam 15.5-inch leg opening Five-pocket styling Zip fly with single-button closure 52% cotton, 28% lyocell, 19% polyester, 1% elastane Made in the U.S. Size: 31 (31). Color: Keckly Washington. Gender: Male. Age Group: Adult.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002892.jpg
1583,2192,Briggs & Riley Kinzie Street Simple Duffel,Briggs & Riley Kinzie Street Simple Duffel-Home,"['Athletic', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000002192.jpg
1584,598,Mandarina Duck MD20 Slim Backpack - 100% Exclusive,Mandarina Duck MD20 Slim Backpack - 100% Exclusive-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000598.jpg
1585,2459,"Manduka PROlite 71"" Yoga Mat, Size: OSFA, Purple","This best-selling, thick yoga mat is luxuriously dense for unparalleled comfort and cushioning. With a superior non-slip fabric-like finish, and simple, elegant design. Backed by a Lifetime Guarantee. 100% latex free, and safe to use for people with latex sensitivities. OekoTex certified, emissions-free manufacturing. Size: OSFA. Color: Purple. Gender: Unisex. Age Group: Adult.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002459.jpg
1586,1502,Vineyard Vines Girls' Patchwork-Whale-Print Swing Tee - Big Kid,Vineyard Vines Girls' Patchwork-Whale-Print Swing Tee - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001502.jpg
1587,729,Michael Michael Kors Meredith Medium East/West Bonded Leather Tote,Michael Michael Kors Meredith Medium East/West Bonded Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000729.jpg
1588,2414,Via Spiga Women's Halina Leather Wrap Slide Sandal,Via Spiga Women's Halina Leather Wrap Slide Sandal-Shoes,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002414.jpg
1589,1047,"Psycho Bunny Boys' Sunwash Henley Tee - Little Kid, Big Kid","Psycho Bunny Boys' Sunwash Henley Tee - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001047.jpg
1590,1517,Longchamp Mademoiselle Seller Leather & Suede Crossbody,Longchamp Mademoiselle Seller Leather & Suede Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001517.jpg
1591,1980,"Tara Pearls Akoya 7.5mm Cultured Pearl Strand Necklace, 18",Cultured Akoya pearls make a classically stunning presentation on this timeless Tara Pearls necklace.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001980.jpg
1592,2000,Temple St. Clair 18K Classic Amulet Pendant with Oval Rock Crystal and Diamond,Temple St. Clair 18K Classic Amulet Pendant with Oval Rock Crystal and Diamond-Jewelry & Accessories,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002000.jpg
1593,619,"Manduka PROlite 71"" Yoga Mat, Size: OSFA, Midnight","This best-selling, thick yoga mat is luxuriously dense for unparalleled comfort and cushioning. With a superior non-slip fabric-like finish, and simple, elegant design. Backed by a Lifetime Guarantee. 100% latex free, and safe to use for people with latex sensitivities. OekoTex certified, emissions-free manufacturing. Size: OSFA. Color: Midnight. Gender: Unisex. Age Group: Adult.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000619.jpg
1594,1866,Ippolita 18K Gold Lollipop Earrings in Blue Topaz,Blue topaz stones are set in 18K gold on these Lollipop earrings from Ippolita.,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001866.jpg
1595,491,Michael Michael Kors Mott Medium Top Handle Satchel,Michael Michael Kors Mott Medium Top Handle Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000491.jpg
1596,2863,Sky Azteca Embroidered Pouch- 100% Exclusive,Sky Azteca Embroidered Pouch- 100% Exclusive-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002863.jpg
1597,2865,"Saint Laurent Women's Mirrored Flat Top Square Sunglasses, 59mm","Saint Laurent Women's Mirrored Flat Top Square Sunglasses, 59mm-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002865.jpg
1598,1969,"David Yurman Small Box Chain with Gold, 36","David Yurman Small Box Chain with Gold, 36-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001969.jpg
1599,553,Missoni Viviette Bath Sheet,Missoni Viviette Bath Sheet-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000553.jpg
1600,1306,Rebecca Minkoff Triangle Ear Climbers,"Sharpen your going-out jewelry collection with Rebecca Minkoff's edgy, pave ear climbers.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001306.jpg
1601,970,Miles Baby Boys' Windowpane-Print Tee - Baby,Miles Baby Boys' Windowpane-Print Tee - Baby-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000970.jpg
1602,2662,Matouk Letra Monogram Guest Towel - 100% Exclusive,Add a personal touch to your master suite or guest bath with this monogrammed towel.,"['Business', 'Formal']",https://s3.amazonaws.com/kalo-production/products/0004000002662.jpg
1603,407,Tmrw Studio Antonio Block Leather Satchel,Tmrw Studio Antonio Block Leather Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000407.jpg
1604,2910,Bric's Tropea 25 Spinner,Bric's Tropea 25 Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002910.jpg
1605,840,Salvatore Ferragamo Gancio City Leather Backpack,Salvatore Ferragamo Gancio City Leather Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000840.jpg
1606,1443,Michael Michael Kors Junie Large Leather Messenger,Michael Michael Kors Junie Large Leather Messenger-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001443.jpg
1607,641,Herschel Supply Co. Daypack Color-Block Backpack,Herschel Supply Co. Daypack Color-Block Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000641.jpg
1608,1569,kate spade new york Girls' Pleated Floral Skirt - Big Kid,kate spade new york Girls' Pleated Floral Skirt - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001569.jpg
1609,271,Rimowa Salsa Air 26 Multiwheel Upright,"The Salsa Air series is 26% lighter than the Salsa, making it ultra lightweight, yet still as durable as its predecessor. It makes use of the same hi-tech lightweight and durable polycarbonate, turned out in bolder colors, and sports smaller 360-degree rotating wheels.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000271.jpg
1610,115,"Michael Kors Designer Handbags, Mercer Medium Black Pebble Leather Crossbody Bag","Mercer Leather Crossbody/Tote crafted in bonded pebbled leather, is part of the Kors Studio Collection in a structured quadrilateral lightweight design that is as chic as it is practical for your bag rotation. Featuring double rolled handles, two open compartments, center zip divide pocket, detachable shoulder strap, signature padlock fob, protective feet and gold tone hardware detail.","['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000000115.jpg
1611,287,Loeffler Randall Raffia Travel Tote,Loeffler Randall Raffia Travel Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000287.jpg
1612,2313,The Men's Store at Bloomingdale's Solid Stretch Regular Fit Dress Shirt - 100% Exclusive,The Men's Store at Bloomingdale's Solid Stretch Regular Fit Dress Shirt - 100% Exclusive-Men,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002313.jpg
1613,1061,Salvatore Ferragamo Vara Leather Shoulder Bag,Salvatore Ferragamo Vara Leather Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001061.jpg
1614,722,Michael Michael Kors Evie Large Leather Hobo,Michael Michael Kors Evie Large Leather Hobo-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000722.jpg
1615,2801,Samsonite NeoPulse 30 Spinner,Samsonite NeoPulse 30 Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002801.jpg
1616,2752,Bric's Riccione 30 Spinner,Bric's Riccione 30 Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002752.jpg
1617,2126,TravelPro Crew 11 25 Expandable Spinner,TravelPro Crew 11 25 Expandable Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002126.jpg
1618,2711,Longchamp Boxford Large Duffel Bag,"Upgrade your escape plans with this classic out-of-town bag from Longchamp. Constructed in a thick, durable nylon with handsome leather-accented straps, handles and reinforced trim detail, it's capacious enough for a few wardrobe changes, all your essentials and that novel you've been dying to finish.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002711.jpg
1619,1968,Nadri Pave Drop Earrings,Nadri Pave Drop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001968.jpg
1620,1371,Gorjana Nora Dagger Drop Earrings,Gorjana Nora Dagger Drop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001371.jpg
1621,1275,Sol & Selene Large Motivator Quilted Nylon Backpack,Sol & Selene Large Motivator Quilted Nylon Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001275.jpg
1622,31,Ugg Classic Luxe Washcloth,"Featuring a unique chenille triple-row dobby, this plush towel collection by Ugg is crafted in absorbent Turkish cotton for a soft and luxurious feel.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000031.jpg
1623,49,Issey Miyake Prism Shoulder Bag,Issey Miyake Prism Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000049.jpg
1624,2226,Brooks Brothers Solid Broadcloth Non-Iron French Cuff Dress Shirt - Regent Fit,"You can't get any more solid than Brooks Brothers, the classic clothier that issues supreme designs for the everyday gentleman. Take this broadcloth dress shirt, for instance. Furnished with a French cuff and a medium spread collar, it adds to the foundation of your weekly repertoire of exceptional button-downs, pairing effortlessly with handsome ties already in your closet.",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002226.jpg
1625,1259,"Mini Melissa Girls' Mini Be Minnie Sneaker Flats - Walker, Toddler","Mini Melissa Girls' Mini Be Minnie Sneaker Flats - Walker, Toddler-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001259.jpg
1626,1133,Burberry Banner Medium Leather Tote,Burberry Banner Medium Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001133.jpg
1627,560,Fred Force 10 Large Cable Bracelet,Fred Force 10 Large Cable Bracelet-Jewelry & Accessories,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000560.jpg
1628,2206,"Bulova Marine Start Watch, 32mm","Bulova Marine Start Watch, 32mm-Jewelry & Accessories",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002206.jpg
1629,1389,Baublebar Moonlight Druzy Earrings,Baublebar Moonlight Druzy Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001389.jpg
1630,1078,Botkier Cobble Hill Color-Block Leather Crossbody,Botkier Cobble Hill Color-Block Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001078.jpg
1631,788,Kooba Bolivia Reversible Leather & Linen Tote,Kooba Bolivia Reversible Leather & Linen Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000788.jpg
1632,2665,Matouk Letra Monogram Guest Towel - 100% Exclusive,Add a personal touch to your master suite or guest bath with this monogrammed towel.,"['Business', 'Formal']",https://s3.amazonaws.com/kalo-production/products/0004000002665.jpg
1633,2350,"Samsonite Silhouette XV Softside Duet Voyager Garment Bag, Size: OSFA, Black","The Samsonite Silhouette XV Softside Duet Voyager Garment Bag takes ease of use for today's road warrior to a whole new level. Comfort, capacity, mobility, and adjustability are all carefully considered features in this collection, making it the ideal choice for you to carry your world. Tru-Trac wheel system features a V-shaped, camber instructed design for a straight roll every time Unique book-opening design allows for easy access to items Hanger-hook bracket allows for clothes to be moved right from the closet to the garment bag Two top mesh modesty pockets for personal items Compression straps keep clothing neatly packed while traveling Extender panel for longer garments. Size: OSFA. Color: Black. Gender: Unisex. Age Group: Adult.","['Athletic', 'Business']",https://s3.amazonaws.com/kalo-production/products/0004000002350.jpg
1634,879,Botkier Noho Leather Backpack,Botkier Noho Leather Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000879.jpg
1635,2935,Rosanna Just Married Tote,Rosanna Just Married Tote-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002935.jpg
