colors,id,tier,noise,occasion,style
"{brown,black}",2000000756557,designer,neutral,,0
"{beige,black}",2000000265891,designer,neutral,,0
{black},2000000341486,designer,neutral,,0
"{grey,white}",2000000307477,designer,neutral,,0
{black},2000000791546,designer,neutral,,0
{beige},2000000418995,designer,neutral,,0
{black},2000000623056,designer,neutral,,0
"{beige,black}",2000000196400,designer,neutral,,0
"{beige,brown}",2000000663354,designer,neutral,,0
{grey},2000000101645,designer,neutral,,0
{white},2000000203138,designer,neutral,,0
{grey},2000000492094,designer,neutral,,0
{grey},2000000243350,designer,neutral,,0
{black},2000000213326,designer,neutral,,0
"{beige,brown}",2000000107839,designer,neutral,,0
{grey},2000000163407,designer,neutral,,0
{black},2000000745904,designer,neutral,,0
{brown},2000000207608,designer,neutral,,0
{black},2000000747903,designer,neutral,,0
"{blue,black}",2000000684613,designer,neutral,,0
"{black,grey}",2000000411555,designer,neutral,,0
"{white,blue}",2000000811935,designer,neutral,,0
{black},2000000349203,designer,neutral,,0
{black},2000000562400,designer,neutral,,0
{grey},2000000067283,designer,neutral,,0
"{beige,brown}",2000000274944,designer,neutral,,0
{brown},2000000341635,designer,neutral,,0
{brown},2000000332920,designer,neutral,,0
{pink},2000000649430,designer,neutral,,0
"{beige,brown}",2000000606329,designer,neutral,,0
"{brown,beige}",2000000029579,designer,neutral,,0
{grey},2000000535218,designer,neutral,,0
{brown},2000000581833,designer,neutral,,0
{grey},2000000344516,designer,neutral,,0
"{brown,grey}",2000000087505,designer,neutral,,0
{black},2000000670595,designer,neutral,,0
"{red,black}",2000000561801,designer,neutral,,0
{black},2000000991233,designer,neutral,,0
"{beige,white,yellow,brown}",2000000299547,designer,neutral,,0
{beige},2000000270492,designer,neutral,,0
{black},2000000572022,designer,neutral,,0
{black},2000000687256,designer,neutral,,0
"{brown,beige}",2000000510233,designer,neutral,,0
{brown},2000000510430,designer,neutral,,0
{red},2000000584612,designer,neutral,,0
{black},2000000213433,designer,neutral,,0
{black},2000000549747,designer,neutral,,0
"{grey,black}",2000000361936,designer,neutral,,0
{black},2000000837665,designer,neutral,,0
"{white,brown}",2000000348267,designer,neutral,,0
"{red,pink}",2000000533535,designer,loud,,0
{grey},2000000691518,designer,neutral,,0
"{black,brown}",2000000074437,designer,neutral,,0
{beige},2000000579691,designer,neutral,,0
{black},2000000756742,designer,neutral,,0
{black},2000000588447,designer,neutral,,0
{white},2000000645390,designer,neutral,,0
{black},2000000732912,designer,neutral,,0
{grey},2000000984689,designer,neutral,,0
"{grey,beige,black}",2000000238385,designer,neutral,,0
"{blue,black}",2000000229149,designer,neutral,,0
"{grey,blue}",2000000089842,designer,neutral,,0
{brown},2000000764384,designer,neutral,,0
{beige},2000000104662,designer,neutral,,0
{beige},2000000648842,designer,neutral,,0
{pink},2000000648911,designer,neutral,,0
{black},2000000256328,designer,neutral,,0
{grey},2000000685124,designer,neutral,,0
{black},2000000588231,designer,neutral,,0
{orange},2000000949061,designer,neutral,,0
{brown},2000000065563,designer,neutral,,0
{black},2000000089479,designer,neutral,,0
"{beige,brown}",2000000547593,designer,neutral,,0
{grey},2000000248580,designer,neutral,,0
"{brown,beige}",2000000024515,designer,neutral,,0
"{black,brown}",2000000558595,designer,neutral,,0
"{black,grey}",2000000232234,designer,neutral,,0
{white},2000000824882,designer,neutral,,0
"{black,grey}",2000000592930,designer,neutral,,0
"{grey,black}",2000000948766,designer,neutral,,0
"{beige,brown}",2000000002143,designer,neutral,,0
{black},2000000985559,designer,neutral,,0
{grey},2000000587505,designer,neutral,,0
"{green,black}",2000000761166,designer,neutral,,0
{black},2000000816337,designer,neutral,,0
{black},2000000466545,designer,neutral,,0
"{black,grey,brown}",2000000344773,designer,neutral,,0
"{yellow,orange}",2000000641774,designer,loud,,0
"{green,grey}",2000000585673,designer,neutral,,0
"{black,red}",2000000292501,designer,neutral,,0
,2000000280852,designer,neutral,,0
"{black,grey}",2000000559687,designer,neutral,,0
{black},2000000524165,designer,neutral,,0
{black},2000000700608,designer,neutral,,0
{grey},2000000099589,designer,neutral,,0
{white},2000000985239,designer,neutral,,0
"{white,grey}",2000000423440,designer,neutral,,0
"{black,green}",2000000500477,designer,neutral,,0
"{beige,brown}",2000000101227,designer,neutral,,0
{black},2000000575324,designer,neutral,,0
{black},2000000237212,designer,neutral,,0
"{beige,brown}",2000000343618,designer,neutral,,0
"{Red,Brown}",2000000317124,designer,neutral,,0
{black},2000000703471,designer,neutral,,0
{brown},2000000975880,designer,neutral,,0
{beige},2000000982438,designer,neutral,,0
{beige},2000000332899,designer,neutral,,0
{black},2000000687011,designer,neutral,,0
"{black,grey}",2000000535028,designer,neutral,,0
{grey},2000000275646,designer,neutral,,0
{black},2000000622037,designer,neutral,,0
{black},2000000611150,designer,neutral,,0
{black},2000000557289,designer,neutral,,0
"{beige,grey}",2000000985819,designer,neutral,,0
{black},2000000684040,designer,neutral,,0
"{black,beige}",2000000523756,designer,neutral,,0
{beige},2000000829216,designer,neutral,,0
{cyan},2000000530311,designer,neutral,,0
{black},2000000329679,designer,neutral,,0
"{green,brown}",2000000623231,designer,neutral,,0
{black},2000000830297,designer,neutral,,0
"{brown,beige}",2000000370726,designer,neutral,,0
{black},2000000618103,designer,neutral,,0
{black},2000000056572,designer,neutral,,0
{black},2000000774054,designer,neutral,,0
"{white,beige}",2000000345646,designer,neutral,,0
{beige},2000000733442,designer,neutral,,0
{grey},2000000104758,designer,neutral,,0
"{white,brown}",2000000603310,designer,neutral,,0
{red},2000000343468,designer,neutral,,0
{beige},2000000606786,designer,neutral,,0
{grey},2000000071596,designer,neutral,,0
{white},2000000516091,designer,neutral,,0
"{grey,brown,beige,green,black}",2000000512082,designer,neutral,,0
"{blue,cyan}",2000000587499,designer,neutral,,0
"{black,grey}",2000000685175,designer,neutral,,0
{black},2000000615104,designer,neutral,,0
"{black,brown}",2000000511185,designer,neutral,,0
{black},2000000288424,designer,neutral,,0
"{beige,brown}",2000000510885,designer,neutral,,0
{black},2000000601313,designer,neutral,,0
{grey},2000000357800,designer,neutral,,0
{black},2000000212983,designer,neutral,,0
"{black,grey}",2000000510463,designer,neutral,,0
{black},2000000734096,designer,neutral,,0
{beige},2000000511104,designer,neutral,,0
{black},2000000562841,designer,neutral,,0
"{black,green}",2000000707843,designer,neutral,,0
{grey},2000000260705,designer,neutral,,0
{black},2000000641922,designer,neutral,,0
{white},2000000024837,mid,neutral,,0
"{black,grey}",2000000571955,designer,neutral,,0
{beige},2000000101479,designer,neutral,,0
{beige},2000000510435,designer,neutral,,0
{black},2000000522144,designer,neutral,,0
"{Black,Beige}",2000000288979,designer,neutral,,0
"{black,grey}",2000000113646,designer,neutral,,0
{red},2000000543396,designer,neutral,,0
"{black,green}",2000000787524,designer,neutral,,0
"{black,grey}",2000000055183,designer,neutral,,0
"{white,grey}",2000000521614,designer,neutral,,0
{beige},2000000765630,designer,neutral,,0
"{black,pink,beige,white,brown}",2000000178399,designer,neutral,,0
{beige},2000000790095,designer,neutral,,0
{black},2000000312719,designer,neutral,,0
{beige},2000000696989,designer,neutral,,0
{grey},2000000824798,designer,neutral,,0
"{beige,green}",2000000709854,designer,neutral,,0
{white},2000000175085,designer,neutral,,0
{black},2000001120706,designer,neutral,,0
{black},2000000229796,designer,neutral,,0
{black},2000000820670,designer,neutral,,0
"{grey,beige}",2000000244752,designer,neutral,,0
{beige},2000000749802,designer,neutral,,0
{black},2000000737645,designer,neutral,,0
{brown},2000000374924,designer,neutral,,0
{brown},2000000337703,designer,neutral,,0
"{beige,brown}",2000000635971,designer,neutral,,0
{black},2000000849437,designer,neutral,,0
{cyan},2000000527659,designer,neutral,,0
{black},2000000308560,designer,neutral,,0
"{beige,blue}",2000000860281,designer,neutral,,0
"{beige,brown}",2000000602806,designer,neutral,,0
"{brown,beige}",2000000372072,designer,neutral,,0
"{black,red}",2000000787546,designer,neutral,,0
{grey},2000000754123,designer,neutral,,0
{black},2000000084415,designer,neutral,,0
{red},2000000664658,designer,neutral,,0
{black},2000000087592,designer,neutral,,0
{red},2000000604648,designer,neutral,,0
{black},2000000677448,designer,neutral,,0
{beige},2000000611462,designer,neutral,,0
"{grey,purple}",2000000221720,designer,neutral,,0
{grey},2000000277934,designer,neutral,,0
"{black,grey}",2000000595013,designer,neutral,,0
{orange},2000000327296,designer,neutral,,0
"{black,grey}",2000000442859,designer,neutral,,0
"{black,grey}",2000000817018,designer,neutral,,0
{black},2000000565980,designer,neutral,,0
{Black},2000000110087,designer,neutral,,0
{brown},2000000957953,designer,neutral,,0
"{blue,black}",2000000695203,designer,neutral,,0
{beige},2000000703339,designer,neutral,,0
{black},2000000798885,designer,neutral,,0
{black},2000000335271,designer,neutral,,0
{black},2000000715001,designer,neutral,,0
{red},2000000798745,designer,neutral,,0
{beige},2000000551786,designer,neutral,,0
{grey},2000000227786,designer,neutral,,0
{black},2000000794165,designer,neutral,,0
"{beige,brown}",2000000319609,designer,neutral,,0
{beige},2000000839330,designer,neutral,,0
"{grey,black}",2000000344388,designer,neutral,,0
"{black,brown}",2000000229563,designer,neutral,,0
{purple},2000000678519,designer,neutral,,0
{brown},2000000341211,designer,neutral,,0
"{grey,black}",2000000858470,designer,neutral,,0
"{beige,white}",2000000659485,designer,neutral,,0
{black},2000000522029,designer,neutral,,0
{red},2000000150498,designer,neutral,,0
{brown},2000000735470,designer,neutral,,0
{Black},2000000143006,designer,neutral,,0
{white},2000000748329,designer,neutral,,0
{beige},2000000746135,designer,neutral,,0
{grey},2000000038584,mid,neutral,,0
{black},2000000056926,designer,neutral,,0
{grey},2000000746664,designer,neutral,,0
{beige},2000000369366,designer,neutral,,0
"{brown,beige}",2000000746444,designer,neutral,,0
"{brown,beige}",2000000270422,designer,neutral,,0
{grey},2000000793141,designer,neutral,,0
{grey},2000000184347,designer,neutral,,0
"{black,brown}",2000000763603,designer,neutral,,0
{red},2000000224036,designer,neutral,,0
"{black,grey}",2000000206044,designer,neutral,,0
"{grey,black}",2000000688497,designer,neutral,,0
"{black,grey,green}",2000000219745,designer,neutral,,0
{black},2000000819788,designer,neutral,,0
{black},2000000838636,designer,neutral,,0
"{beige,green}",2000000367217,designer,neutral,,0
{black},2000000631306,designer,neutral,,0
"{black,brown}",2000000072975,designer,neutral,,0
"{black,grey}",2000000154632,designer,neutral,,0
"{black,grey}",2000000513040,designer,neutral,,0
{brown},2000000210764,designer,neutral,,0
"{black,grey}",2000000745666,designer,neutral,,0
"{beige,green}",2000000327359,designer,neutral,,0
{brown},2000000637243,designer,neutral,,0
"{red,pink}",2000000758843,designer,loud,,0
"{beige,brown}",2000000207508,designer,neutral,,0
"{beige,brown}",2000000791721,designer,neutral,,0
"{black,grey,green}",2000000064325,designer,neutral,,0
{grey},2000000517406,designer,neutral,,0
{beige},2000000210470,designer,neutral,,0
,2000000225159,designer,neutral,,0
"{white,beige}",2000000672316,designer,neutral,,0
"{black,grey}",2000000241852,designer,neutral,,0
"{grey,black}",2000000349829,designer,neutral,,0
{beige},2000000373483,designer,neutral,,0
{black},2000000517480,designer,neutral,,0
{black},2000000835789,designer,neutral,,0
{black},2000000581049,designer,neutral,,0
{orange},2000000425688,designer,neutral,,0
"{white,black}",2000000118801,designer,neutral,,0
{black},2000000558604,designer,neutral,,0
{brown},2000000355962,designer,neutral,,0
{black},2000000987884,designer,neutral,,0
"{black,brown}",2000000053044,mid,neutral,,0
{grey},2000000412432,designer,neutral,,0
{brown},2000000682905,designer,neutral,,0
"{brown,red}",2000000246653,designer,neutral,,0
"{beige,brown}",2000000089806,designer,neutral,,0
{brown},2000000273307,designer,neutral,,0
{pink},2000000020682,designer,neutral,,0
{grey},2000000363521,designer,neutral,,0
{blue},2000000327687,designer,neutral,,0
{black},2000000574935,designer,neutral,,0
"{black,beige,pink,grey}",2000000253370,designer,neutral,,0
{grey},2000000654359,designer,neutral,,0
{grey},2000000272945,designer,neutral,,0
"{beige,yellow}",2000000228199,designer,neutral,,0
{brown},2000000336755,designer,neutral,,0
{beige},2000000113560,designer,neutral,,0
{beige},2000000426696,designer,neutral,,0
{beige},2000000821046,designer,neutral,,0
{grey},2000000656152,designer,neutral,,0
{red},2000000331048,designer,neutral,,0
{black},2000000219981,designer,neutral,,0
{black},2000000840910,designer,neutral,,0
"{Beige,Brown}",2000000229630,designer,neutral,,0
{black},2000000664003,designer,neutral,,0
{Black},2000000075230,designer,neutral,,0
{beige},2000000730567,designer,neutral,,0
{grey},2000000617833,designer,neutral,,0
"{black,brown}",2000000047611,designer,neutral,,0
{grey},2000000321043,designer,neutral,,0
{grey},2000000676244,designer,neutral,,0
{red},2000000133872,designer,neutral,,0
{grey},2000000104339,designer,neutral,,0
"{beige,white}",2000000945738,designer,neutral,,0
"{brown,beige}",2000000299880,designer,neutral,,0
"{brown,beige}",2000000265586,designer,neutral,,0
{black},2000000685929,designer,neutral,,0
{grey},2000000985866,designer,neutral,,0
"{beige,brown}",2000000766383,designer,neutral,,0
"{black,grey}",2000000064139,designer,neutral,,0
{black},2000001121810,designer,neutral,,0
"{black,grey}",2000000509623,designer,neutral,,0
{brown},2000000335714,designer,neutral,,0
"{brown,black,blue}",2000000986817,designer,neutral,,0
"{grey,green}",2000000163126,designer,neutral,,0
"{black,beige}",2000000259768,designer,neutral,,0
"{brown,green}",2000000540428,designer,neutral,,0
{beige},2000000709174,designer,neutral,,0
{black},2000000389348,designer,neutral,,0
{grey},2000000220205,designer,neutral,,0
{black},2000000714315,designer,neutral,,0
"{Black,grey}",2000000334666,designer,neutral,,0
"{brown,beige}",2000000371356,designer,neutral,,0
{white},2000000826204,designer,neutral,,0
"{grey,brown}",2000000118375,designer,neutral,,0
{Black},2000000159051,designer,neutral,,0
{beige},2000000989097,designer,neutral,,0
"{grey,black}",2000000216602,designer,neutral,,0
"{grey,black}",2000000200484,designer,neutral,,0
"{beige,brown}",2000000276438,designer,neutral,,0
"{beige,black}",2000000441952,designer,neutral,,0
"{beige,brown}",2000000988328,designer,neutral,,0
{beige},2000000853252,designer,neutral,,0
{green},2000000083630,designer,neutral,,0
"{black,grey}",2000000621450,designer,neutral,,0
{beige},2000000852844,designer,neutral,,0
"{beige,green}",2000000984874,designer,neutral,,0
{pink},2000000188884,designer,neutral,,0
{black},2000000839720,designer,neutral,,0
{green},2000000414427,designer,neutral,,0
"{black,grey}",2000000084163,designer,neutral,,0
"{beige,grey}",2000000341739,mid,neutral,,0
{grey},2000000061669,designer,neutral,,0
"{purple,beige}",2000000698719,designer,neutral,,0
{black},2000000803168,designer,neutral,,0
{black},2000000137935,designer,neutral,,0
"{beige,black}",2000000064495,designer,neutral,,0
"{red,brown}",2000000077457,designer,neutral,,0
{grey},2000000852867,designer,neutral,,0
{grey},2000000859779,designer,neutral,,0
"{black,grey}",2000000853571,designer,neutral,,0
"{black,grey}",2000000276771,designer,neutral,,0
{brown},2000000443096,designer,neutral,,0
"{beige,brown}",2000000528806,designer,neutral,,0
"{black,grey}",2000000816336,designer,neutral,,0
{grey},2000000213418,designer,neutral,,0
{black},2000000492330,designer,neutral,,0
{grey},2000000509951,designer,neutral,,0
"{black,grey}",2000000944511,designer,neutral,,0
